sentiment_analysis,developer
2,Chucklefish
2,TaleWorlds Entertainment
2,TaleWorlds Entertainment
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bugbear Entertainment
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Ubisoft
2,Ubisoft
0,Facepunch Studios
0,Facepunch Studios
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
0,Telltale Games
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Digital Extremes
2,Digital Extremes
2,Splash Damage
2,Splash Damage
2,Valve
2,Valve
2,Valve
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
0,Valve
0,Valve
0,Valve
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,"Nicalis, Inc.,Edmund McMillen"
2,"Nicalis, Inc.,Edmund McMillen"
2,Maxis™
2,Valve
2,Valve
2,22cans
2,22cans
2,22cans
2,22cans
2,22cans
2,Valve
2,Tango Gameworks
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
2,"Eidos Montreal,Feral Interactive (Mac)"
2,"Eidos Montreal,Feral Interactive (Mac)"
2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
0,Telltale Games
0,Telltale Games
2,Tennen-sozai
0,Valve
0,WeMade
0,WeMade
0,WeMade
0,WeMade
0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
0,id Software
0,Double Fine Productions
0,Double Fine Productions
0,Double Fine Productions
2,Big Robot Ltd
2,Big Robot Ltd
2,Arkane Studios
2,Arkane Studios
0,Codemasters
0,Codemasters
2,"Firaxis Games,Aspyr (Mac, Linux)"
0,5th Cell Media
0,5th Cell Media
0,5th Cell Media
0,5th Cell Media
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Valve
2,Valve
2,TURBOGUN
2,TURBOGUN
2,Telltale Games
2,Telltale Games
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Valve
2,Valve
0,Crazy Moo Games
0,Crazy Moo Games
0,Crazy Moo Games
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
0,"PopCap Games, Inc."
0,"PopCap Games, Inc."
2,Haemimont Games
2,Haemimont Games
2,id Software
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,Valve
0,Qooc Software
0,Qooc Software
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,"PopCap Games, Inc."
2,No data available
2,No data available
2,No data available
2,No data available
2,Valve
0,Aleksey Abramenko
0,Aleksey Abramenko
2,Arkane Studios
2,Arkane Studios
2,Cyanide Studio - Spiders Studios
2,Cyanide Studio - Spiders Studios
0,Gaijin Games
0,Gaijin Games
2,Valve
2,Valve
2,id Software
2,Dennaton Games
2,Dennaton Games
2,Bossa Studios
2,Bossa Studios
2,Bossa Studios
2,Fatshark
2,Fatshark
2,Fatshark
2,Valve
2,Valve
2,Hi-Rez Studios
2,Hi-Rez Studios
2,Valve
2,Valve
2,Valve
2,Valve
0,Elijah Newman-Gomez
0,Elijah Newman-Gomez
0,Elijah Newman-Gomez
0,Elijah Newman-Gomez
0,Tripwire Interactive
2,Avalanche Studios
2,Avalanche Studios
2,Everything Unlimited Ltd.
2,Everything Unlimited Ltd.
0,Criterion Games
2,Tripwire Interactive
2,Oddworld Inhabitants
2,Oddworld Inhabitants
2,Oddworld Inhabitants
2,LucasArts
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Squad
2,Squad
2,Big Ant Studios
0,Straight Right
0,Straight Right
2,Compulsion Games
2,Compulsion Games
0,OVERKILL - a Starbreeze Studio.
0,OVERKILL - a Starbreeze Studio.
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,Red Barrels
0,Red Barrels
0,Red Barrels
2,Valve
2,Valve
0,Reloaded Productions
0,Reloaded Productions
0,Reloaded Productions
2,Digital Extremes
2,Digital Extremes
2,Haemimont Games
2,Haemimont Games
2,Avalanche Studios
2,Avalanche Studios
2,Suspicious Developments
2,Suspicious Developments
2,Suspicious Developments
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,Phosphor Games Studio
2,"Volition,Reactor Zero,THQ Nordic"
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Freebird Games
2,Freebird Games
2,Freebird Games
2,Valve
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Gas Powered Games
2,Runic Games
2,Runic Games
2,Runic Games
2,Runic Games
2,Valve
2,Valve
2,"Nicalis, Inc."
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,"SkyBox Labs,Big Huge Games"
2,"SkyBox Labs,Big Huge Games"
2,Fistful of Frags Team
2,Fistful of Frags Team
2,Fistful of Frags Team
2,Valve
2,Valve
2,Valve
2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,BitFinity
2,BitFinity
2,BitFinity
0,Paradox Development Studio
0,Paradox Development Studio
0,Paradox Development Studio
0,Daybreak Game Company
0,Daybreak Game Company
0,Daybreak Game Company
2,Hardsuit Labs
2,Hardsuit Labs
2,Avalanche Studios
2,Avalanche Studios
2,Freebird Games
2,Freebird Games
2,Freebird Games
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Subsoap
2,Subsoap
0,Subatomic Studios LLC
0,Subatomic Studios LLC
0,Subatomic Studios LLC
2,Wyrmbyte
2,Wyrmbyte
2,Wyrmbyte
2,Wyrmbyte
2,Wyrmbyte
2,Cryptic Studios
2,Cryptic Studios
2,Cryptic Studios
2,Cryptic Studios
2,Cryptic Studios
2,Valve
2,Valve
2,"Gaslamp Games, Inc."
2,"Gaslamp Games, Inc."
2,"Gaslamp Games, Inc."
2,Axis Game Factory LLC
2,Axis Game Factory LLC
2,Axis Game Factory LLC
2,Axis Game Factory LLC
2,Axis Game Factory LLC
0,Introversion Software
0,Introversion Software
0,Introversion Software
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,Undead Labs
2,Undead Labs
2,Undead Labs
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Facepunch Studios
2,Facepunch Studios
2,"Crystal Dynamics,Feral Interactive (Mac)"
2,"Crystal Dynamics,Feral Interactive (Mac)"
2,Valve
2,Valve
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,TaleWorlds Entertainment
2,TaleWorlds Entertainment
0,Valve
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Deep Silver Volition
2,Deep Silver Volition
2,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Telltale Games
0,Valve
0,Valve
2,Pandemic Studios
0,Valve
0,Valve
0,Idol FX
0,Idol FX
2,RobTop Games
2,RobTop Games
2,Telltale Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Terry Cavanagh
2,Terry Cavanagh
2,Valve
2,Valve
0,Volition
2,Valve
2,Valve
2,Moon Studios GmbH
2,Valve
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,New World Interactive
0,New World Interactive
0,New World Interactive
2,Facepunch Studios
2,Facepunch Studios
2,"Nicalis, Inc."
0,Team Psykskallar
0,Team Psykskallar
0,Team Psykskallar
2,"Nicalis, Inc."
2,Facepunch Studios
2,Facepunch Studios
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Facepunch Studios
2,Facepunch Studios
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,The Odd Gentlemen
0,Playdead
0,Playdead
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,"Redlynx Ltd,Ubisoft  Shanghaï"
2,"Redlynx Ltd,Ubisoft  Shanghaï"
0,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
2,No More Room in Hell Team
2,No More Room in Hell Team
2,No More Room in Hell Team
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Facepunch Studios
2,Facepunch Studios
2,"NetherRealm Studios,High Voltage Software"
2,Hardsuit Labs
2,Hardsuit Labs
2,Gearbox Software
2,Gearbox Software
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Hardsuit Labs
2,Hardsuit Labs
2,Tripwire Interactive
2,Dingo Games
2,Dingo Games
2,Dingo Games
2,Dingo Games
2,Galactic Cafe
2,Galactic Cafe
2,Noble Empire Corp.
2,Noble Empire Corp.
2,Noble Empire Corp.
2,Valve
2,Double Fine Productions
2,Valve
2,Valve
2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
2,Landfall
2,Landfall
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,Bugbear
2,Bugbear
2,Bugbear
2,Bugbear
2,Bugbear
2,Bugbear
2,Day 1 Studios
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Valve
2,Valve
2,Lab Zero Games
2,Lab Zero Games
2,Ska Studios
2,Ska Studios
2,Ska Studios
2,Giants Software
2,OVERKILL Software
2,Valve
2,Valve
2,"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)"
2,Ubisoft Montreal
2,Ubisoft Montreal
2,The Creative Assembly
2,Facepunch Studios
2,Facepunch Studios
0,Wild Shadow Studios
0,Wild Shadow Studios
0,Wild Shadow Studios
0,Wild Shadow Studios
0,Wild Shadow Studios
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Valve
2,Cold Beam Games
2,Cold Beam Games
2,Cold Beam Games
2,Yager Development
2,Yager Development
2,Avalanche Studios
2,Avalanche Studios
2,"Vanguard Games,343 Industries"
2,SCS Software
2,SCS Software
2,Volition
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
0,Valve
2,Fresh3D
2,Fresh3D
2,Fresh3D
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,Bethesda Game Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Valve
2,Valve
0,Going Loud Studios
0,Valve
2,Terry Cavanagh
2,Terry Cavanagh
2,Counterplay Games Inc.
2,Counterplay Games Inc.
2,Counterplay Games Inc.
0,"Io-Interactive A/S,Feral Interactive (Mac)"
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
0,Facepunch Studios
0,Facepunch Studios
0,Tripwire Interactive
2,Techland
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Shumkov Dmitriy
2,Shumkov Dmitriy
2,Shumkov Dmitriy
2,Subset Games
2,Subset Games
2,Subset Games
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Vlambeer
2,Vlambeer
2,Vlambeer
2,"Monolith Productions, Inc."
2,"Monolith Productions, Inc."
2,Squad
2,Squad
2,Cryptic Studios
2,Cryptic Studios
2,Cryptic Studios
2,Cryptic Studios
2,Cryptic Studios
2,Valve
2,Valve
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
2,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
2,"SkyBox Labs,Big Huge Games"
2,"SkyBox Labs,Big Huge Games"
2,Valve
2,Traveller's Tales
2,Traveller's Tales
2,Greenheart Games
2,Greenheart Games
2,Greenheart Games
2,Greenheart Games
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Tripwire Interactive
2,Tripwire Interactive
2,Tripwire Interactive
2,Valve
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Paradox Development Studio
2,Paradox Development Studio
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Valve
0,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
0,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Volition
2,Double Fine Productions
0,Pocketwatch Games
0,Pocketwatch Games
0,Pocketwatch Games
0,Pocketwatch Games
0,Pocketwatch Games
2,Valve
2,Valve
2,Galactic Cafe
2,Galactic Cafe
2,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
2,DICE
2,Facepunch Studios
2,Facepunch Studios
2,Shiro Games
2,Shiro Games
2,Shiro Games
0,Rooster Teeth Games
0,Rooster Teeth Games
0,Rooster Teeth Games
0,Valve
0,Valve
2,Valve
0,"Nina Freeman,Laura Knetzger,Stephen Lawrence Clark"
2,Valve
2,Valve
2,Valve
0,RobTop Games
0,RobTop Games
2,Torn Banner Studios
2,Torn Banner Studios
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
2,Valve
2,Rebellion
2,Rebellion
2,Rockstar Games
2,Digital Extremes
2,Digital Extremes
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
0,Tripwire Interactive
2,Valve
2,Valve
2,Valve
2,Free Reign Entertainment
2,Free Reign Entertainment
2,Free Reign Entertainment
2,Free Reign Entertainment
2,Valve
2,Free Lives
2,Free Lives
2,Free Lives
2,Free Lives
2,Torn Banner Studios
2,Torn Banner Studios
2,Deep Silver Volition
2,Deep Silver Volition
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,3909
2,3909
0,DICE
0,DICE
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,No data available
2,No data available
2,Valve
2,Telltale Games
2,Payload Studios
2,Payload Studios
2,Payload Studios
0,Reto-Moto
0,Reto-Moto
0,Reto-Moto
0,Reto-Moto
0,Valve
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,"BioWare,Aspyr (Mac)"
2,"BioWare,Aspyr (Mac)"
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
0,Supergiant Games
0,Supergiant Games
0,Supergiant Games
2,Valve
2,Valve
0,Valve
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Valve
2,Valve
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
0,"Rocketeer Games Studio, LLC"
0,"Rocketeer Games Studio, LLC"
0,"Rocketeer Games Studio, LLC"
0,"Rocketeer Games Studio, LLC"
0,"Rocketeer Games Studio, LLC"
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Code}{atch
2,Code}{atch
2,Code}{atch
2,Code}{atch
2,Code}{atch
2,Valve
0,Reloaded Productions
0,Reloaded Productions
0,Reloaded Productions
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Gearbox Software
2,Gearbox Software
0,"Sledgehammer Games,Raven Software"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,Valve
2,Exe Games Inc.
2,Exe Games Inc.
2,Valve
2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
2,Valve
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Squad
2,Squad
0,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
0,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
0,Tripwire Interactive
0,Kyle Seeley
0,Kyle Seeley
0,Kyle Seeley
0,Kyle Seeley
0,Kyle Seeley
2,Uber Entertainment
2,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Telltale Games
2,Double Fine Productions
2,Double Fine Productions
2,Double Fine Productions
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,Dennaton Games
2,Dennaton Games
2,Frogames
2,Frogames
2,Frogames
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,Unknown Worlds Entertainment
0,Unknown Worlds Entertainment
0,Unknown Worlds Entertainment
2,Digerati Distribution
2,Digerati Distribution
2,Digerati Distribution
2,Nabi Studios
2,Nabi Studios
2,Nabi Studios
2,Nabi Studios
2,Free Lives
2,Free Lives
2,Free Lives
2,Free Lives
0,Infinity Ward
2,Deep Silver Volition
2,Deep Silver Volition
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Shumkov Dmitriy
2,Shumkov Dmitriy
2,Shumkov Dmitriy
2,Oovee® Game Studios
2,Oovee® Game Studios
2,Oovee® Game Studios
0,Techland
0,Techland
0,Kyle Seeley
0,Kyle Seeley
0,Kyle Seeley
0,Kyle Seeley
0,Kyle Seeley
0,Digital Extremes
0,Digital Extremes
2,Arkane Studios
2,Arkane Studios
2,Valve
2,Valve
0,Facepunch Studios
0,Facepunch Studios
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Double Fine Productions
2,marbenx
2,marbenx
2,marbenx
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,"Infinity Ward,Aspyr (Mac)"
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Redwood Games
2,Redwood Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Tribe Studios
0,Tribe Studios
0,Tribe Studios
0,Tribe Studios
0,Tribe Studios
0,Facepunch Studios
0,Facepunch Studios
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,New World Interactive
2,New World Interactive
2,New World Interactive
0,Telltale Games
2,Valve
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
0,Galactic Cafe
0,Galactic Cafe
2,Criterion Games
2,Splash Damage
2,Splash Damage
2,Valve
2,Valve
0,Hello Games
0,Hello Games
2,Techland
2,Valve
0,Lukewarm Media
0,Lukewarm Media
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Valve
2,Valve
2,Volition
2,OVERKILL Software
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,Playsaurus
2,AMPLITUDE Studios
2,AMPLITUDE Studios
2,AMPLITUDE Studios
2,AMPLITUDE Studios
2,Facepunch Studios
2,Facepunch Studios
2,NotGames
0,Cherry Pop Games
0,Cherry Pop Games
0,Cherry Pop Games
0,Cherry Pop Games
0,Cherry Pop Games
0,Cherry Pop Games
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Oovee® Game Studios
2,Oovee® Game Studios
2,Oovee® Game Studios
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Frictional Games
0,Frictional Games
0,Frictional Games
2,Facepunch Studios
2,Facepunch Studios
2,Square Enix
2,Ubisoft Montreal
2,Ubisoft Montreal
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,tobyfox
0,tobyfox
2,Boneloaf
2,Boneloaf
2,Boneloaf
2,Boneloaf
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
0,Dodge Roll
0,Dodge Roll
0,Dodge Roll
2,Vlambeer
2,Vlambeer
2,Vlambeer
2,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Facepunch Studios
2,Facepunch Studios
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
0,Ubisoft  Shanghaï
0,Ubisoft  Shanghaï
2,Krillbite Studio
2,Krillbite Studio
2,Krillbite Studio
2,Dennaton Games
2,Dennaton Games
2,Digital Extremes
2,Digital Extremes
0,"Firaxis Games,Aspyr (Mac, Linux)"
0,The Behemoth
0,The Behemoth
0,The Behemoth
0,The Behemoth
2,Tripwire Interactive
2,Tripwire Interactive
2,Tripwire Interactive
2,Facepunch Studios
2,Facepunch Studios
2,Maxis™
2,800 North and Digital Ranch
2,800 North and Digital Ranch
2,Krillbite Studio
2,Krillbite Studio
2,Krillbite Studio
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Obsidian Entertainment
2,Obsidian Entertainment
2,"Monolith Productions, Inc.,Timegate"
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
2,Valve
2,Valve
0,Valve
0,Valve
0,Team Psykskallar
0,Team Psykskallar
0,Team Psykskallar
2,Avalanche Studios
2,Avalanche Studios
2,Team Jolly Roger
2,Team Jolly Roger
0,Jagex Limited
0,Jagex Limited
2,Valve
2,Avalanche Studios
2,Avalanche Studios
2,Digital Extremes
2,Digital Extremes
0,Kheops Studio
0,Kheops Studio
2,Bethesda Game Studios
2,Valve
2,Dennaton Games
2,Dennaton Games
2,Mode 7
2,Mode 7
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Splash Damage
2,Splash Damage
0,Edge of Reality
0,Edge of Reality
0,Edge of Reality
